id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,age_group
6832,User6832,38.0,Female,Tablet,Bottom,Other,Morning,0,25-44
5932,User5932,41.0,Female,Tablet,Bottom,News,Evening,0,25-44
8155,User8155,40.0,Female,Mobile,Top,Other,Evening,0,25-44
1464,User1464,43.5,Female,Mobile,Side,Other,Evening,0,25-44
1768,User1768,41.0,Male,Desktop,Bottom,News,Morning,0,25-44
3652,User3652,55.0,Non-Binary,Tablet,Bottom,Other,Night,0,45-59
8682,User8682,43.5,Male,Tablet,Bottom,Other,Night,0,25-44
6343,User6343,41.0,Male,Tablet,Side,News,Evening,0,25-44
5347,User5347,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
9608,User9608,56.0,Male,Mobile,Top,Social Media,Night,0,45-59
1971,User1971,42.0,Male,Desktop,Side,Education,Night,0,25-44
62,User62,42.0,Male,Tablet,Side,Education,Afternoon,0,25-44
4268,User4268,33.0,Female,Mobile,Bottom,Shopping,Night,0,25-44
5876,User5876,55.0,Female,Mobile,Top,Other,Morning,0,45-59
9893,User9893,41.0,Female,Tablet,Bottom,News,Evening,0,25-44
2046,User2046,43.5,Female,Mobile,Side,Other,Morning,0,25-44
9204,User9204,42.0,Female,Mobile,Bottom,Shopping,Afternoon,0,25-44
9358,User9358,47.0,Female,Tablet,Bottom,Other,Evening,0,45-59
8308,User8308,26.0,Female,Mobile,Bottom,Education,Afternoon,0,25-44
4222,User4222,59.0,Non-Binary,Desktop,Side,News,Night,0,45-59
5690,User5690,34.0,Male,Tablet,Side,Shopping,Morning,0,25-44
8233,User8233,43.0,Male,Mobile,Side,Social Media,Afternoon,0,25-44
9801,User9801,41.0,Male,Desktop,Bottom,News,Night,0,25-44
4845,User4845,57.0,Female,Desktop,Bottom,Social Media,Afternoon,0,45-59
6493,User6493,63.0,Female,Mobile,Top,Other,Evening,0,60+
8822,User8822,30.0,Non-Binary,Tablet,Bottom,News,Morning,0,25-44
5174,User5174,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
1265,User1265,40.5,Female,Mobile,Bottom,Shopping,Night,0,25-44
105,User105,41.0,Male,Desktop,Side,News,Evening,0,25-44
5460,User5460,43.5,Female,Mobile,Top,Other,Afternoon,0,25-44
4552,User4552,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
4007,User4007,40.5,Female,Desktop,Top,Shopping,Night,0,25-44
1619,User1619,37.0,Female,Mobile,Side,Other,Evening,0,25-44
691,User691,43.5,Female,Mobile,Top,Other,Morning,0,25-44
7730,User7730,43.0,Male,Mobile,Side,Social Media,Night,0,25-44
7942,User7942,29.0,Male,Tablet,Top,Education,Night,0,25-44
2904,User2904,40.5,Female,Desktop,Side,Shopping,Night,0,25-44
815,User815,60.0,Female,Mobile,Top,Other,Night,0,60+
7431,User7431,62.0,Male,Mobile,Bottom,Social Media,Evening,0,60+
8843,User8843,41.0,Female,Desktop,Top,News,Evening,0,25-44
1561,User1561,56.0,Male,Mobile,Top,Social Media,Night,0,45-59
983,User983,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
5580,User5580,58.0,Male,Mobile,Side,Social Media,Morning,0,45-59
745,User745,38.0,Female,Tablet,Bottom,News,Evening,0,25-44
6826,User6826,43.0,Non-Binary,Tablet,Top,News,Evening,0,25-44
6586,User6586,57.0,Non-Binary,Desktop,Side,News,Evening,0,45-59
4312,User4312,43.5,Female,Mobile,Top,Other,Afternoon,0,25-44
4416,User4416,24.0,Male,Mobile,Top,Social Media,Morning,0,18-24
8791,User8791,41.0,Male,Desktop,Top,News,Night,0,25-44
5413,User5413,53.0,Male,Mobile,Bottom,Social Media,Morning,0,45-59
9841,User9841,43.0,Male,Mobile,Side,Social Media,Morning,0,25-44
3966,User3966,28.0,Male,Tablet,Top,Shopping,Night,0,25-44
4933,User4933,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
5630,User5630,40.5,Female,Tablet,Bottom,Shopping,Night,0,25-44
7547,User7547,37.0,Male,Desktop,Bottom,News,Night,0,25-44
1841,User1841,40.5,Female,Desktop,Top,Shopping,Night,0,25-44
1068,User1068,54.0,Female,Tablet,Top,News,Evening,0,45-59
3120,User3120,60.0,Male,Tablet,Bottom,News,Night,0,60+
7712,User7712,49.0,Male,Desktop,Side,Education,Afternoon,0,45-59
2543,User2543,41.0,Male,Tablet,Bottom,News,Night,0,25-44
5917,User5917,32.0,Female,Tablet,Bottom,Education,Morning,0,25-44
1911,User1911,23.0,Non-Binary,Tablet,Side,Entertainment,Morning,0,18-24
4679,User4679,30.0,Female,Desktop,Top,Entertainment,Afternoon,0,25-44
4063,User4063,41.0,Female,Tablet,Bottom,News,Morning,0,25-44
6812,User6812,37.0,Female,Tablet,Top,Entertainment,Morning,0,25-44
3659,User3659,41.0,Male,Tablet,Side,News,Afternoon,0,25-44
1716,User1716,40.5,Female,Desktop,Top,Shopping,Night,0,25-44
9859,User9859,41.0,Non-Binary,Desktop,Top,News,Morning,0,25-44
2470,User2470,20.0,Female,Tablet,Side,Entertainment,Afternoon,0,18-24
5136,User5136,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
4382,User4382,40.0,Female,Mobile,Top,Social Media,Morning,0,25-44
2830,User2830,42.0,Male,Tablet,Bottom,Education,Morning,0,25-44
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0,25-44
4791,User4791,34.0,Female,Mobile,Top,Social Media,Morning,0,25-44
1815,User1815,43.0,Male,Desktop,Side,Social Media,Night,0,25-44
8514,User8514,47.0,Male,Mobile,Side,Social Media,Night,0,45-59
4560,User4560,26.0,Female,Desktop,Side,Shopping,Night,0,25-44
2483,User2483,53.0,Male,Mobile,Top,Social Media,Afternoon,0,45-59
8249,User8249,24.0,Female,Tablet,Top,Education,Morning,0,18-24
7618,User7618,58.0,Female,Desktop,Bottom,Entertainment,Evening,0,45-59
8662,User8662,40.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
245,User245,32.0,Male,Tablet,Side,News,Afternoon,0,25-44
9713,User9713,34.0,Male,Mobile,Top,Social Media,Night,0,25-44
1012,User1012,56.0,Female,Mobile,Side,Other,Night,0,45-59
7819,User7819,23.0,Male,Desktop,Top,Social Media,Morning,0,18-24
7593,User7593,54.0,Male,Tablet,Bottom,Social Media,Evening,0,45-59
6725,User6725,22.0,Female,Desktop,Top,Shopping,Evening,0,18-24
8362,User8362,36.0,Non-Binary,Mobile,Side,News,Morning,0,25-44
7646,User7646,43.5,Male,Tablet,Bottom,Other,Afternoon,0,25-44
6056,User6056,40.0,Non-Binary,Mobile,Top,News,Night,0,25-44
8595,User8595,62.0,Male,Mobile,Bottom,Social Media,Night,0,60+
3011,User3011,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
7600,User7600,52.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,45-59
5779,User5779,55.0,Non-Binary,Tablet,Bottom,News,Night,0,45-59
6661,User6661,30.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
8733,User8733,41.0,Non-Binary,Tablet,Bottom,News,Night,0,25-44
1832,User1832,41.0,Non-Binary,Tablet,Side,News,Morning,0,25-44
4868,User4868,41.0,Non-Binary,Desktop,Top,News,Morning,0,25-44
6468,User6468,43.0,Male,Tablet,Bottom,Social Media,Night,0,25-44
4678,User4678,41.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
5022,User5022,48.0,Male,Mobile,Top,Social Media,Night,0,45-59
7484,User7484,27.0,Male,Mobile,Side,Social Media,Night,0,25-44
491,User491,43.0,Male,Mobile,Bottom,Social Media,Evening,0,25-44
6715,User6715,41.0,Male,Desktop,Side,Shopping,Night,0,25-44
4725,User4725,37.0,Female,Mobile,Top,Entertainment,Morning,0,25-44
975,User975,41.0,Female,Tablet,Bottom,News,Evening,0,25-44
2714,User2714,51.0,Non-Binary,Desktop,Bottom,News,Evening,0,45-59
8452,User8452,47.0,Male,Tablet,Bottom,Other,Night,0,45-59
8653,User8653,37.0,Female,Tablet,Side,News,Evening,0,25-44
2356,User2356,43.0,Male,Mobile,Side,Social Media,Night,0,25-44
9016,User9016,28.0,Male,Mobile,Top,Social Media,Afternoon,0,25-44
3953,User3953,25.0,Female,Tablet,Top,Education,Afternoon,0,25-44
637,User637,47.0,Non-Binary,Desktop,Top,News,Morning,0,45-59
8076,User8076,41.0,Female,Tablet,Side,News,Evening,0,25-44
1123,User1123,42.0,Non-Binary,Desktop,Side,Education,Night,0,25-44
268,User268,41.0,Male,Tablet,Bottom,News,Night,0,25-44
3965,User3965,34.0,Female,Mobile,Top,Other,Evening,0,25-44
5810,User5810,25.0,Male,Mobile,Top,Social Media,Morning,0,25-44
4106,User4106,43.5,Non-Binary,Mobile,Top,Other,Evening,0,25-44
6929,User6929,40.5,Female,Tablet,Side,Shopping,Night,0,25-44
1495,User1495,40.5,Female,Tablet,Top,Shopping,Afternoon,0,25-44
5111,User5111,37.0,Male,Mobile,Bottom,Entertainment,Night,0,25-44
6260,User6260,37.0,Male,Tablet,Top,News,Afternoon,0,25-44
2382,User2382,36.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
7758,User7758,37.0,Male,Mobile,Top,Social Media,Morning,0,25-44
6195,User6195,25.0,Female,Tablet,Top,Shopping,Morning,0,25-44
9207,User9207,54.0,Female,Tablet,Top,Shopping,Night,0,45-59
9514,User9514,43.0,Male,Mobile,Side,Social Media,Morning,0,25-44
6756,User6756,29.0,Female,Tablet,Side,News,Night,0,25-44
2267,User2267,43.5,Female,Mobile,Top,Other,Afternoon,0,25-44
9963,User9963,25.0,Female,Mobile,Bottom,Education,Night,0,25-44
7020,User7020,43.5,Female,Mobile,Side,Other,Evening,0,25-44
7292,User7292,18.0,Female,Mobile,Side,Other,Morning,0,18-24
3174,User3174,48.0,Female,Mobile,Side,Other,Night,0,45-59
4494,User4494,25.0,Female,Desktop,Bottom,Education,Morning,0,25-44
9860,User9860,43.0,Male,Mobile,Side,Social Media,Night,0,25-44
1166,User1166,43.0,Male,Mobile,Top,Social Media,Evening,0,25-44
3412,User3412,20.0,Male,Desktop,Top,Social Media,Morning,0,18-24
9493,User9493,60.0,Female,Mobile,Side,Other,Evening,0,60+
2453,User2453,43.0,Female,Desktop,Bottom,Social Media,Afternoon,0,25-44
6263,User6263,43.5,Non-Binary,Tablet,Bottom,Other,Night,0,25-44
7185,User7185,63.0,Female,Desktop,Side,Entertainment,Evening,0,60+
1685,User1685,21.0,Female,Tablet,Bottom,News,Morning,0,18-24
6838,User6838,54.0,Non-Binary,Tablet,Top,Shopping,Morning,0,45-59
4456,User4456,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
6596,User6596,24.0,Male,Desktop,Top,Shopping,Evening,0,18-24
2477,User2477,37.0,Female,Mobile,Top,Entertainment,Afternoon,0,25-44
7947,User7947,37.0,Female,Mobile,Bottom,Entertainment,Morning,0,25-44
3999,User3999,32.0,Female,Tablet,Top,Entertainment,Night,0,25-44
7679,User7679,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,0,25-44
1072,User1072,41.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
9629,User9629,36.0,Female,Tablet,Bottom,News,Morning,0,25-44
6393,User6393,43.5,Female,Mobile,Top,Other,Evening,0,25-44
2654,User2654,24.0,Female,Mobile,Top,Other,Morning,0,18-24
4465,User4465,36.0,Male,Mobile,Side,Social Media,Evening,0,25-44
8009,User8009,43.5,Female,Tablet,Bottom,Other,Afternoon,0,25-44
1816,User1816,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
2642,User2642,46.0,Female,Mobile,Top,Other,Afternoon,0,45-59
2159,User2159,29.0,Non-Binary,Mobile,Top,News,Evening,0,25-44
9261,User9261,25.0,Male,Mobile,Bottom,News,Night,0,25-44
8856,User8856,42.0,Female,Tablet,Bottom,Education,Afternoon,0,25-44
2458,User2458,41.0,Non-Binary,Tablet,Side,News,Afternoon,0,25-44
6410,User6410,41.0,Female,Tablet,Top,News,Afternoon,0,25-44
1137,User1137,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
2600,User2600,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
125,User125,42.0,Non-Binary,Mobile,Bottom,Education,Morning,0,25-44
95,User95,43.5,Male,Mobile,Side,Other,Evening,0,25-44
8425,User8425,54.0,Female,Tablet,Bottom,News,Evening,0,45-59
6197,User6197,51.0,Male,Mobile,Side,Other,Evening,0,45-59
1117,User1117,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
9924,User9924,40.0,Male,Mobile,Top,Other,Morning,0,25-44
8028,User8028,53.0,Male,Desktop,Bottom,Social Media,Evening,0,45-59
6370,User6370,41.0,Non-Binary,Mobile,Top,News,Afternoon,0,25-44
3595,User3595,43.5,Female,Mobile,Top,Other,Evening,0,25-44
1268,User1268,21.0,Female,Tablet,Side,Education,Afternoon,0,18-24
6836,User6836,37.0,Male,Mobile,Side,Entertainment,Morning,0,25-44
1588,User1588,38.0,Male,Mobile,Top,Social Media,Night,0,25-44
2265,User2265,41.0,Male,Desktop,Bottom,News,Night,0,25-44
2296,User2296,41.0,Non-Binary,Desktop,Side,News,Night,0,25-44
8497,User8497,43.0,Male,Mobile,Top,Social Media,Evening,0,25-44
1455,User1455,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
6790,User6790,43.0,Female,Mobile,Top,Social Media,Night,0,25-44
3313,User3313,37.0,Female,Mobile,Top,Social Media,Afternoon,0,25-44
3747,User3747,58.0,Male,Desktop,Bottom,Social Media,Night,0,45-59
2759,User2759,37.0,Female,Tablet,Bottom,News,Morning,0,25-44
2878,User2878,43.0,Male,Mobile,Bottom,Social Media,Morning,0,25-44
8982,User8982,41.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
8769,User8769,60.0,Male,Mobile,Side,Social Media,Evening,0,60+
4321,User4321,55.0,Male,Desktop,Bottom,Shopping,Afternoon,0,45-59
4119,User4119,30.0,Non-Binary,Desktop,Top,News,Night,0,25-44
1021,User1021,47.0,Non-Binary,Mobile,Side,News,Evening,0,45-59
9838,User9838,19.0,Female,Tablet,Bottom,Other,Afternoon,0,18-24
9304,User9304,40.5,Male,Tablet,Top,Shopping,Evening,0,25-44
5374,User5374,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
4495,User4495,37.0,Male,Mobile,Side,News,Evening,0,25-44
1000,User1000,41.0,Male,Desktop,Side,News,Afternoon,0,25-44
8748,User8748,43.5,Female,Mobile,Side,Other,Night,0,25-44
6216,User6216,43.5,Female,Mobile,Top,Other,Evening,0,25-44
5309,User5309,63.0,Male,Tablet,Bottom,News,Evening,0,60+
8627,User8627,19.0,Male,Mobile,Top,Other,Afternoon,0,18-24
4133,User4133,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
1839,User1839,56.0,Male,Mobile,Top,Other,Morning,0,45-59
9531,User9531,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
4970,User4970,25.0,Female,Mobile,Side,Other,Morning,0,25-44
1576,User1576,45.0,Female,Tablet,Bottom,Entertainment,Afternoon,0,45-59
3643,User3643,20.0,Male,Mobile,Top,Other,Afternoon,0,18-24
4891,User4891,45.0,Female,Mobile,Top,Other,Afternoon,0,45-59
7480,User7480,61.0,Male,Desktop,Bottom,Social Media,Evening,0,60+
9931,User9931,60.0,Female,Tablet,Bottom,News,Evening,0,60+
6693,User6693,51.0,Male,Mobile,Bottom,Social Media,Evening,0,45-59
9389,User9389,37.0,Male,Tablet,Bottom,Entertainment,Afternoon,0,25-44
1014,User1014,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
706,User706,37.0,Female,Desktop,Top,Education,Morning,0,25-44
9944,User9944,47.0,Female,Mobile,Top,Other,Night,0,45-59
5994,User5994,43.5,Male,Mobile,Top,Other,Evening,0,25-44
1709,User1709,42.0,Female,Mobile,Bottom,Education,Afternoon,0,25-44
3182,User3182,45.0,Male,Desktop,Top,Social Media,Night,0,45-59
9212,User9212,61.0,Female,Tablet,Bottom,Shopping,Morning,0,60+
2975,User2975,42.0,Female,Tablet,Bottom,Other,Night,0,25-44
5962,User5962,41.0,Non-Binary,Tablet,Top,News,Afternoon,0,25-44
8285,User8285,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
7168,User7168,38.0,Female,Desktop,Top,Entertainment,Evening,0,25-44
6967,User6967,43.5,Female,Mobile,Side,Other,Evening,0,25-44
8820,User8820,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
3982,User3982,22.0,Female,Tablet,Bottom,Education,Morning,0,18-24
3108,User3108,40.5,Female,Tablet,Bottom,Shopping,Morning,0,25-44
1957,User1957,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
5177,User5177,40.5,Female,Tablet,Top,Shopping,Night,0,25-44
73,User73,42.0,Non-Binary,Tablet,Bottom,Other,Morning,0,25-44
7683,User7683,47.0,Male,Mobile,Top,Other,Afternoon,0,45-59
4244,User4244,43.5,Female,Mobile,Side,Other,Evening,0,25-44
6622,User6622,37.0,Male,Tablet,Bottom,Entertainment,Night,0,25-44
1482,User1482,40.5,Female,Desktop,Top,Shopping,Afternoon,0,25-44
8884,User8884,43.0,Male,Mobile,Top,Social Media,Evening,0,25-44
2122,User2122,62.0,Non-Binary,Tablet,Side,Shopping,Night,0,60+
9619,User9619,45.0,Female,Mobile,Side,Entertainment,Night,0,45-59
8430,User8430,47.0,Female,Tablet,Bottom,Other,Afternoon,0,45-59
6390,User6390,46.0,Male,Mobile,Bottom,Social Media,Night,0,45-59
7508,User7508,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
1723,User1723,41.0,Male,Tablet,Top,News,Evening,0,25-44
5727,User5727,18.0,Female,Desktop,Side,Shopping,Night,0,18-24
6925,User6925,43.0,Male,Mobile,Top,Social Media,Afternoon,0,25-44
8296,User8296,40.5,Female,Mobile,Top,Shopping,Night,0,25-44
9059,User9059,47.0,Female,Mobile,Top,Social Media,Morning,0,45-59
8717,User8717,41.0,Non-Binary,Tablet,Bottom,News,Morning,0,25-44
8536,User8536,41.0,Male,Tablet,Side,News,Afternoon,0,25-44
8046,User8046,20.0,Male,Desktop,Bottom,News,Night,0,18-24
484,User484,43.5,Female,Mobile,Side,Other,Morning,0,25-44
2479,User2479,37.0,Female,Desktop,Top,Entertainment,Morning,0,25-44
1410,User1410,19.0,Female,Desktop,Top,Shopping,Evening,0,18-24
3287,User3287,24.0,Male,Mobile,Bottom,Social Media,Morning,0,18-24
7981,User7981,41.0,Female,Tablet,Top,News,Evening,0,25-44
5907,User5907,61.0,Male,Mobile,Top,Social Media,Afternoon,0,60+
9668,User9668,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
8922,User8922,26.0,Male,Mobile,Side,Social Media,Evening,0,25-44
3863,User3863,41.0,Non-Binary,Tablet,Side,News,Morning,0,25-44
1707,User1707,43.0,Female,Mobile,Top,Social Media,Afternoon,0,25-44
5609,User5609,28.0,Female,Mobile,Bottom,Shopping,Afternoon,0,25-44
7055,User7055,41.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
4776,User4776,27.0,Female,Tablet,Bottom,Other,Afternoon,0,25-44
8273,User8273,22.0,Female,Tablet,Bottom,News,Night,0,18-24
5533,User5533,22.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,18-24
8445,User8445,41.0,Non-Binary,Desktop,Side,News,Night,0,25-44
2380,User2380,42.0,Non-Binary,Desktop,Side,Education,Evening,0,25-44
5777,User5777,42.0,Female,Tablet,Bottom,Shopping,Night,0,25-44
498,User498,32.0,Male,Desktop,Bottom,News,Night,0,25-44
3775,User3775,37.0,Male,Tablet,Bottom,News,Evening,0,25-44
4053,User4053,41.0,Male,Desktop,Side,News,Evening,0,25-44
1749,User1749,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
9200,User9200,37.0,Non-Binary,Desktop,Side,Entertainment,Morning,0,25-44
1868,User1868,46.0,Non-Binary,Mobile,Top,Other,Evening,0,45-59
2288,User2288,40.5,Female,Desktop,Top,Shopping,Morning,0,25-44
7583,User7583,24.0,Male,Tablet,Side,News,Night,0,18-24
9503,User9503,41.0,Male,Desktop,Side,News,Evening,0,25-44
8765,User8765,41.0,Male,Mobile,Top,News,Evening,0,25-44
7038,User7038,41.0,Non-Binary,Tablet,Side,News,Evening,0,25-44
654,User654,45.0,Male,Mobile,Side,Other,Afternoon,0,45-59
4593,User4593,54.0,Male,Desktop,Side,News,Evening,0,45-59
7890,User7890,37.0,Female,Tablet,Side,Entertainment,Morning,0,25-44
7769,User7769,43.5,Female,Mobile,Top,Other,Evening,0,25-44
9512,User9512,41.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
7605,User7605,48.0,Female,Tablet,Top,Education,Morning,0,45-59
7630,User7630,23.0,Non-Binary,Desktop,Top,Entertainment,Morning,0,18-24
4233,User4233,44.0,Female,Mobile,Top,Other,Morning,0,25-44
470,User470,24.0,Male,Mobile,Side,News,Evening,0,18-24
1029,User1029,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
2774,User2774,41.0,Female,Desktop,Top,News,Evening,0,25-44
3463,User3463,25.0,Female,Tablet,Bottom,Education,Morning,0,25-44
4273,User4273,37.0,Female,Tablet,Bottom,Entertainment,Evening,0,25-44
1017,User1017,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
2897,User2897,52.0,Female,Tablet,Bottom,Other,Afternoon,0,45-59
7324,User7324,42.0,Female,Mobile,Side,Education,Evening,0,25-44
421,User421,31.0,Non-Binary,Mobile,Side,Other,Evening,0,25-44
3928,User3928,40.5,Male,Mobile,Side,Shopping,Morning,0,25-44
496,User496,40.0,Female,Tablet,Side,News,Night,0,25-44
1752,User1752,44.0,Male,Mobile,Top,Social Media,Morning,0,25-44
6128,User6128,41.0,Female,Desktop,Top,News,Evening,0,25-44
185,User185,52.0,Male,Mobile,Top,Social Media,Morning,0,45-59
3972,User3972,19.0,Male,Mobile,Top,Social Media,Morning,0,18-24
2771,User2771,25.0,Male,Tablet,Top,News,Afternoon,0,25-44
2036,User2036,63.0,Female,Tablet,Bottom,Entertainment,Evening,0,60+
7043,User7043,37.0,Male,Tablet,Side,News,Afternoon,0,25-44
49,User49,41.0,Non-Binary,Tablet,Top,News,Night,0,25-44
3767,User3767,23.0,Male,Tablet,Bottom,Other,Night,0,18-24
6652,User6652,41.0,Non-Binary,Tablet,Side,News,Morning,0,25-44
4272,User4272,37.0,Female,Desktop,Top,Entertainment,Afternoon,0,25-44
3640,User3640,41.0,Non-Binary,Desktop,Side,News,Afternoon,0,25-44
1797,User1797,27.0,Female,Tablet,Bottom,News,Morning,0,25-44
4833,User4833,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
9270,User9270,41.0,Male,Desktop,Side,News,Evening,0,25-44
5216,User5216,37.0,Female,Tablet,Top,Entertainment,Morning,0,25-44
9101,User9101,41.0,Male,Desktop,Top,News,Afternoon,0,25-44
1160,User1160,48.0,Male,Desktop,Side,News,Afternoon,0,45-59
3372,User3372,54.0,Male,Tablet,Top,Social Media,Night,0,45-59
4171,User4171,25.0,Non-Binary,Desktop,Side,News,Evening,0,25-44
8439,User8439,58.0,Female,Mobile,Top,Other,Morning,0,45-59
5760,User5760,47.0,Female,Tablet,Bottom,Other,Afternoon,0,45-59
3583,User3583,28.0,Male,Mobile,Side,Social Media,Night,0,25-44
6412,User6412,46.0,Male,Desktop,Top,Social Media,Night,0,45-59
8025,User8025,41.0,Female,Tablet,Bottom,News,Afternoon,0,25-44
1494,User1494,18.0,Female,Tablet,Bottom,Other,Evening,0,18-24
8432,User8432,44.0,Male,Tablet,Bottom,Social Media,Night,0,25-44
2825,User2825,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
9946,User9946,46.0,Female,Tablet,Side,News,Evening,0,45-59
2981,User2981,37.0,Female,Tablet,Side,News,Evening,0,25-44
8890,User8890,44.0,Female,Tablet,Bottom,News,Night,0,25-44
3610,User3610,41.0,Non-Binary,Tablet,Bottom,News,Night,0,25-44
8794,User8794,45.0,Non-Binary,Desktop,Top,Social Media,Night,0,45-59
3309,User3309,43.5,Female,Mobile,Top,Other,Night,0,25-44
3837,User3837,23.0,Male,Desktop,Top,Social Media,Afternoon,0,18-24
2234,User2234,41.0,Male,Desktop,Top,News,Night,0,25-44
2694,User2694,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
1879,User1879,61.0,Non-Binary,Desktop,Side,News,Evening,0,60+
8306,User8306,37.0,Female,Desktop,Side,Entertainment,Morning,0,25-44
8104,User8104,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
8389,User8389,43.5,Non-Binary,Mobile,Side,Other,Evening,0,25-44
161,User161,41.0,Male,Tablet,Side,News,Evening,0,25-44
6787,User6787,42.0,Female,Mobile,Top,Education,Night,0,25-44
7159,User7159,60.0,Female,Tablet,Bottom,News,Evening,0,60+
5684,User5684,56.0,Female,Tablet,Side,News,Evening,0,45-59
5351,User5351,41.0,Male,Tablet,Bottom,News,Afternoon,0,25-44
8761,User8761,43.0,Male,Desktop,Bottom,Education,Afternoon,0,25-44
